scenario,wacc_scenario,lcoe_usd_mwh
ap1000,0.04,102.96878186181584
ap1000,0.04,93.8378050965171
ap1000,0.04,91.45385472240399
ap1000,0.04,106.7350841258288
ap1000,0.04,96.98184051956478
ap1000,0.04,105.7653391451511
ap1000,0.04,95.30357420465081
ap1000,0.04,87.03598040902605
ap1000,0.04,88.70290519194
ap1000,0.04,89.42167642582811
ap1000,0.04,93.13418934742326
ap1000,0.04,89.6407178980021
ap1000,0.04,105.68537073699098
ap1000,0.04,79.8013312267274
ap1000,0.04,92.6608039268365
ap1000,0.04,92.38670753661896
ap1000,0.04,89.22958289331817
ap1000,0.04,88.72894615619583
ap1000,0.04,94.90265196673272
ap1000,0.04,95.31778629765589
ap1000,0.04,105.67872671031932
ap1000,0.04,94.03339166400242
ap1000,0.04,96.22216426378584
ap1000,0.04,83.21242453528087
ap1000,0.04,92.19296355223642
ap1000,0.04,83.2431603493116
ap1000,0.04,93.34942567782629
ap1000,0.04,99.801775936431
ap1000,0.04,87.18818355803492
ap1000,0.04,89.53794510492705
ap1000,0.04,99.44182771686415
ap1000,0.04,94.4688238133065
ap1000,0.04,93.98518560188093
ap1000,0.04,84.36803992215613
ap1000,0.04,97.27378784425589
ap1000,0.04,104.50395302829433
ap1000,0.04,101.08450722731165
ap1000,0.04,97.11378534587998
ap1000,0.04,85.03736481727736
ap1000,0.04,95.16390172070498
ap1000,0.04,94.74587347952502
ap1000,0.04,95.88884939396063
ap1000,0.04,84.86057837641792
ap1000,0.04,96.14239330616348
ap1000,0.04,91.58415502799414
ap1000,0.04,89.99281344522642
ap1000,0.04,79.1826166754884
ap1000,0.04,100.28663902422582
ap1000,0.04,92.66337290929803
ap1000,0.04,96.75031976322819
ap1000,0.04,84.81725815716241
ap1000,0.04,84.961992637444
ap1000,0.04,95.07799105026484
ap1000,0.04,90.55471480416705
ap1000,0.04,101.07408761671957
ap1000,0.04,97.22585416238817
ap1000,0.04,89.1371524752769
ap1000,0.04,91.64700977485592
ap1000,0.04,84.98981226826045
ap1000,0.04,100.7482088205653
ap1000,0.04,89.81542825278494
ap1000,0.04,96.5766221272669
ap1000,0.04,91.42352817069973
ap1000,0.04,93.97337577931039
ap1000,0.04,82.14283854897607
ap1000,0.04,97.0304844609725
ap1000,0.04,83.14086089474658
ap1000,0.04,86.8308434431442
ap1000,0.04,90.88227835103568
ap1000,0.04,98.37998369337673
ap1000,0.04,99.94939450841403
ap1000,0.04,89.58808306621114
ap1000,0.04,93.3284542157846
ap1000,0.04,96.69228484800824
ap1000,0.04,92.54988307560369
ap1000,0.04,102.48818210696325
ap1000,0.04,104.70402924551145
ap1000,0.04,88.91234887942149
ap1000,0.04,93.67955670276147
ap1000,0.04,95.65224992490057
ap1000,0.04,95.98716007717366
ap1000,0.04,86.3133702246889
ap1000,0.04,100.19874367215016
ap1000,0.04,98.97214010783829
ap1000,0.04,82.09009069756776
ap1000,0.04,103.52284232228845
ap1000,0.04,95.85885859492028
ap1000,0.04,99.30482458365475
ap1000,0.04,91.69052549646193
ap1000,0.04,92.1353423950488
ap1000,0.04,99.90450217517473
ap1000,0.04,100.77870731429705
ap1000,0.04,101.31057341221921
ap1000,0.04,88.19379123066639
ap1000,0.04,83.33305010237741
ap1000,0.04,97.07432040988745
ap1000,0.04,92.6380777553502
ap1000,0.04,88.69823466967435
ap1000,0.04,102.91263010859286
ap1000,0.04,99.66993257216076
ap1000,0.04,94.58919867271302
ap1000,0.04,94.9969534237644
